MSSubClass,MSZoning,LotArea,YearBuilt,OverallQual,OverallCond,ExterQual,Foundation,TotalBsmtSF,GrLivArea,GarageCars,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,RM,1011,1936,6,8,Ex,BrkTil,2399,2724,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1919,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1934,0,0,0,0,3,0,4,1,TA,3,Typ,1,,Attchd,1909,RFn,584,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2009,WD,Normal,503263.93620349467
50,RM,17353,1948,5,2,Po,CBlock,977,2775,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2005,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2685,0,0,0,0,1,0,4,1,TA,5,Typ,0,,Attchd,1965,RFn,398,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2006,WD,Normal,494888.39518647117
60,RH,12556,1940,9,4,Ex,Slab,1645,2226,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2004,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1731,0,0,0,0,3,1,2,1,TA,9,Typ,1,,Attchd,1907,RFn,723,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2010,WD,Normal,535367.189479972
20,RM,12563,1916,10,6,Gd,CBlock,1604,2506,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2005,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1501,0,0,0,0,3,1,3,1,TA,3,Typ,0,,Attchd,1996,RFn,583,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2006,WD,Normal,576133.3269178926
40,FV,15051,1987,8,9,Fa,PConc,57,2195,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1992,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2160,0,0,0,0,1,1,1,1,TA,4,Typ,2,,Attchd,1937,RFn,569,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2010,WD,Normal,523073.96034440596
80,RM,12022,1920,7,8,Ex,PConc,1129,766,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1969,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2096,0,0,0,0,1,1,4,1,TA,9,Typ,0,,Attchd,2006,RFn,219,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2010,WD,Normal,425053.0429482668
70,RH,9234,1950,7,8,TA,BrkTil,2859,3417,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1916,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2854,0,0,0,0,1,0,4,1,TA,6,Typ,1,,Attchd,1961,RFn,370,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2006,WD,Normal,552795.1304894736
90,RM,17173,1958,6,7,Ex,PConc,1353,1337,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1988,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,765,0,0,0,0,2,1,5,1,TA,6,Typ,1,,Attchd,1927,RFn,786,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2006,WD,Normal,440836.9653882734
40,FV,14178,1938,5,9,Fa,CBlock,767,3950,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2001,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1145,0,0,0,0,3,0,2,1,TA,6,Typ,1,,Attchd,1909,RFn,760,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2010,WD,Normal,550441.7884543029
20,RL,7570,1954,4,2,Po,CBlock,682,988,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1967,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2865,0,0,0,0,1,1,5,1,TA,8,Typ,0,,Attchd,1944,RFn,527,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2010,WD,Normal,382726.6784021377
70,RH,1406,1940,3,3,Po,CBlock,2008,1201,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1993,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1636,0,0,0,0,2,0,4,1,TA,6,Typ,0,,Attchd,1964,RFn,74,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2006,WD,Normal,360912.1326327625
60,RL,10206,1938,3,10,Fa,CBlock,2333,1186,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1983,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1901,0,0,0,0,3,1,4,1,TA,7,Typ,0,,Attchd,1997,RFn,617,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2006,WD,Normal,372950.7976948861
20,RL,5431,1912,6,8,Gd,BrkTil,1790,3861,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1902,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,953,0,0,0,0,2,1,5,1,TA,3,Typ,2,,Attchd,1966,RFn,135,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2007,WD,Normal,558113.1450480951
40,RL,7542,1963,4,6,Gd,Slab,1477,1495,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1986,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2738,0,0,0,0,2,0,4,1,TA,6,Typ,2,,Attchd,1908,RFn,73,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2007,WD,Normal,391326.74538572936
30,C,9906,1910,6,10,Po,Slab,885,856,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1950,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2414,0,0,0,0,1,0,3,1,TA,9,Typ,2,,Attchd,1904,RFn,253,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2007,WD,Normal,399985.07715720055
50,C,5146,2009,3,9,Po,BrkTil,396,1371,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1981,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1963,0,0,0,0,3,1,1,1,TA,7,Typ,1,,Attchd,2005,RFn,17,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2009,WD,Normal,374145.9102577037
90,RL,13046,1918,4,10,Fa,PConc,1538,2473,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1925,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1710,0,0,0,0,2,0,1,1,TA,7,Typ,1,,Attchd,1909,RFn,42,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2010,WD,Normal,425571.0312048847
80,RH,13611,1910,9,4,Gd,Slab,2073,2751,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1955,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1330,0,0,0,0,3,1,1,1,TA,7,Typ,1,,Attchd,1911,RFn,49,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2008,WD,Normal,568584.1305017835
40,FV,14076,1976,5,8,Po,PConc,312,3784,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1999,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1890,0,0,0,0,1,1,3,1,TA,5,Typ,1,,Attchd,1981,RFn,514,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2009,WD,Normal,567811.8671768302
70,FV,17524,1945,7,10,Gd,Slab,2173,1051,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1963,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1612,0,0,0,0,3,0,4,1,TA,9,Typ,1,,Attchd,1957,RFn,743,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2010,WD,Normal,449133.47901880933
90,RM,5882,1944,10,3,Po,PConc,1588,2310,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1907,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2734,0,0,0,0,2,1,5,1,TA,5,Typ,0,,Attchd,1920,RFn,730,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2008,WD,Normal,561528.5932461922
90,RH,15113,1900,2,3,Ex,BrkTil,1221,822,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1980,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2469,0,0,0,0,2,1,2,1,TA,7,Typ,1,,Attchd,1920,RFn,570,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2007,WD,Normal,315941.8126937093
90,C,14645,1939,5,8,TA,CBlock,810,3141,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1994,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2679,0,0,0,0,3,0,4,1,TA,8,Typ,0,,Attchd,1964,RFn,795,TA,TA,Y,0,0,0,0,0,0,,,,0,12,2008,WD,Normal,491699.1625677087
20,RL,7012,2007,9,5,Ex,PConc,2235,2728,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1936,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1371,0,0,0,0,2,1,3,1,TA,6,Typ,2,,Attchd,1902,RFn,575,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2006,WD,Normal,568606.4537881876
50,RM,18347,1918,3,3,Po,CBlock,2745,3046,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2008,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1134,0,0,0,0,2,1,3,1,TA,3,Typ,2,,Attchd,1968,RFn,581,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2006,WD,Normal,463783.0651325997
20,FV,8151,1975,9,10,TA,PConc,2857,3891,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1996,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1899,0,0,0,0,2,1,1,1,TA,9,Typ,2,,Attchd,1988,RFn,302,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2010,WD,Normal,615304.1754779175
70,C,4610,1971,6,1,TA,PConc,2763,582,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1926,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1190,0,0,0,0,1,1,4,1,TA,8,Typ,2,,Attchd,1963,RFn,141,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2009,WD,Normal,421842.6017755055
20,C,10884,1971,4,3,Po,PConc,2032,2850,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1944,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2365,0,0,0,0,1,0,1,1,TA,4,Typ,2,,Attchd,1948,RFn,201,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2007,WD,Normal,455760.06867284764
30,RL,7894,1960,7,9,Po,PConc,1507,761,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1903,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1557,0,0,0,0,2,0,2,1,TA,5,Typ,1,,Attchd,1971,RFn,206,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2010,WD,Normal,426294.982048532
50,FV,14467,2016,8,5,Gd,PConc,449,1283,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1985,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2455,0,0,0,0,3,0,1,1,TA,6,Typ,1,,Attchd,1916,RFn,414,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2007,WD,Normal,476452.943485389
50,RH,17489,2008,6,10,Po,CBlock,2570,1723,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1989,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1081,0,0,0,0,1,1,2,1,TA,6,Typ,1,,Attchd,1972,RFn,220,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2006,WD,Normal,457016.2642041109
70,C,10873,1911,5,2,Fa,PConc,1894,3811,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1995,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2718,0,0,0,0,3,0,3,1,TA,4,Typ,2,,Attchd,1931,RFn,361,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2009,WD,Normal,525961.4509776292
80,RL,13289,1960,6,7,Po,CBlock,1377,1413,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1987,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1889,0,0,0,0,2,0,1,1,TA,4,Typ,2,,Attchd,1969,RFn,757,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2009,WD,Normal,437474.6639369715
30,RH,13208,2011,5,2,Fa,BrkTil,2705,3239,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2009,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1283,0,0,0,0,2,0,1,1,TA,9,Typ,0,,Attchd,2012,RFn,80,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2006,WD,Normal,508552.2885824746
40,FV,11828,1932,8,4,Po,Slab,596,1443,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1998,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,680,0,0,0,0,3,1,5,1,TA,6,Typ,1,,Attchd,2003,RFn,762,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2008,WD,Normal,488228.8940221254
20,C,3137,1944,1,7,Gd,PConc,2147,3230,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1936,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,518,0,0,0,0,1,0,3,1,TA,4,Typ,2,,Attchd,1920,RFn,562,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2009,WD,Normal,442107.74083408946
60,RH,2286,1989,7,4,Fa,Slab,615,1818,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1995,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1749,0,0,0,0,3,0,5,1,TA,6,Typ,2,,Attchd,1906,RFn,284,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2008,WD,Normal,475914.56750616955
20,RH,16710,2002,10,7,Ex,CBlock,947,2035,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1970,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2116,0,0,0,0,3,1,2,1,TA,8,Typ,2,,Attchd,1906,RFn,368,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2007,WD,Normal,535500.29323425
90,RH,12371,1991,10,7,Fa,BrkTil,1581,1188,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1932,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2722,0,0,0,0,2,1,2,1,TA,9,Typ,0,,Attchd,2010,RFn,491,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2009,WD,Normal,511676.47123722883
20,C,16945,1968,2,1,Gd,BrkTil,555,2943,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1930,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1745,0,0,0,0,1,1,3,1,TA,4,Typ,2,,Attchd,2002,RFn,345,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2006,WD,Normal,436765.94410013716
40,C,8052,1907,9,6,Fa,BrkTil,277,2272,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1954,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2138,0,0,0,0,3,1,2,1,TA,8,Typ,0,,Attchd,2017,RFn,203,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2008,WD,Normal,535352.1230888446
20,RM,4654,1924,1,9,Po,Slab,2013,3709,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1911,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,553,0,0,0,0,1,1,3,1,TA,8,Typ,0,,Attchd,1926,RFn,24,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2007,WD,Normal,453179.5272101783
30,FV,19743,1990,10,2,Po,CBlock,490,1338,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1910,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1926,0,0,0,0,2,1,2,1,TA,4,Typ,1,,Attchd,1907,RFn,552,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2007,WD,Normal,529715.2781124387
30,RL,16600,1945,6,3,Gd,PConc,254,1377,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1987,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2896,0,0,0,0,1,0,4,1,TA,9,Typ,2,,Attchd,1972,RFn,68,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2009,WD,Normal,441679.72180334054
50,RH,9636,1986,9,10,TA,PConc,2428,3370,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1971,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,942,0,0,0,0,2,0,1,1,TA,6,Typ,0,,Attchd,1927,RFn,515,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2009,WD,Normal,602414.3531993699
70,RM,7441,1929,1,5,Po,CBlock,891,3700,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1931,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1079,0,0,0,0,1,1,4,1,TA,7,Typ,2,,Attchd,1978,RFn,491,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2010,WD,Normal,455439.15544707427
80,RL,10667,2008,4,9,Ex,Slab,541,548,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1956,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,781,0,0,0,0,3,1,3,1,TA,6,Typ,1,,Attchd,1965,RFn,239,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2010,WD,Normal,360714.75818997785
60,RM,13149,1946,4,4,Gd,PConc,1287,3336,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1937,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2907,0,0,0,0,2,0,3,1,TA,3,Typ,1,,Attchd,1970,RFn,360,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2009,WD,Normal,481945.59056647716
90,C,2798,1986,9,1,Fa,CBlock,1633,792,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1959,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1322,0,0,0,0,3,1,4,1,TA,4,Typ,0,,Attchd,1946,RFn,440,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2010,WD,Normal,482704.56415125786
20,RH,10600,1948,5,4,Fa,PConc,824,2151,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1985,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2169,0,0,0,0,2,1,1,1,TA,5,Typ,1,,Attchd,1981,RFn,30,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2006,WD,Normal,453375.835688432
20,RL,6495,1946,5,6,Ex,BrkTil,2926,1035,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1997,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1140,0,0,0,0,1,0,1,1,TA,9,Typ,1,,Attchd,1985,RFn,628,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2006,WD,Normal,386890.6073477959
40,RL,10900,1983,6,5,Po,PConc,1352,810,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1918,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1531,0,0,0,0,1,1,5,1,TA,4,Typ,1,,Attchd,2013,RFn,706,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2010,WD,Normal,397520.21184488264
70,RL,14673,1981,1,1,Gd,Slab,280,1036,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2015,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2516,0,0,0,0,2,1,2,1,TA,3,Typ,2,,Attchd,1909,RFn,601,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2009,WD,Normal,310722.00813499995
30,RL,12130,1917,1,4,Ex,CBlock,1298,2426,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1983,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1062,0,0,0,0,2,0,5,1,TA,8,Typ,2,,Attchd,2017,RFn,689,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2006,WD,Normal,370672.9447947147
60,RL,16222,1965,9,6,Po,Slab,772,3186,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1955,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,840,0,0,0,0,2,0,1,1,TA,5,Typ,0,,Attchd,2013,RFn,656,TA,TA,Y,0,0,0,0,0,0,,,,0,12,2007,WD,Normal,592488.8442667056
50,RM,2300,1967,3,10,Gd,CBlock,2890,733,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1913,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,971,0,0,0,0,1,0,4,1,TA,5,Typ,0,,Attchd,1932,RFn,713,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2009,WD,Normal,341598.8837059082
30,RH,10435,1993,4,10,Fa,BrkTil,2766,1732,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1932,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2210,0,0,0,0,2,0,2,1,TA,6,Typ,1,,Attchd,1906,RFn,321,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2008,WD,Normal,423660.04744042706
90,C,5616,1932,1,4,Gd,CBlock,327,3152,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1909,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2796,0,0,0,0,2,0,4,1,TA,7,Typ,1,,Attchd,1902,RFn,343,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2008,WD,Normal,432494.7361991688
